,"('J33', 'depthN')","('J64', 'depthN')","('J98', 'depthN')","('J102', 'depthN')","('OUT0', 'depthN')","('ST0', 'depthN')","('ST2', 'depthN')"
2016-10-08 03:09:39,0.19488828793639612,0.8811603557257299,0.5158928802114298,0.8007106439382528,7.330867396980225,0.09594129123788825,0.1640628534377579
2016-10-08 03:10:41,0.19696320967043351,0.8866987356196986,0.5191034795772805,0.7826164019750002,7.340659095301156,0.09756742238054775,0.1673407140910895
2016-10-08 03:11:43,0.19905452832612802,0.89205998819521,0.5180651051168175,0.8787673976906435,7.35055944222221,0.0992288597861784,0.17074238474314332
2016-10-08 03:12:46,0.22196817139415626,0.8971024353017818,0.5263757846709062,0.770960719119687,7.360445831377376,0.10090476482093558,0.17421594688874648
2016-10-08 03:13:47,0.3169866329215596,0.9019469960482547,0.5258107279826663,0.839663779988426,7.370215799958341,0.10257753183748985,0.1776855763017204
2016-10-08 03:14:48,0.39016927160498927,0.9063495203606422,0.5304957555544875,0.8618258947321319,7.3798182752489705,0.10423649634124049,0.18112424454835954
2016-10-08 03:15:50,0.4007496924404724,0.9110942249822576,0.536489236598461,0.7678366820087377,7.389623455520988,0.10594454674344134,0.1846851592337258
2016-10-08 03:16:52,0.4541565331937685,0.916133243187231,0.5339832558240685,0.8924796694060966,7.39945147580074,0.10767047332400882,0.1883070545161198
2016-10-08 03:17:54,0.5470848823204717,0.9214582332679093,0.5396525180546952,0.8281088900340168,7.409333423884838,0.10942024932668198,0.19198057523319878
2016-10-08 03:18:57,0.5753888124076436,0.9267764480409779,0.5426882220926913,0.7948150430870484,7.419326399742761,0.11120474458849766,0.1957151985549975
2016-10-08 03:19:58,0.599081462605807,0.9315660175838811,0.5415636800688212,0.911765721267793,7.428992160794674,0.11294545682164939,0.19934719352254385
2016-10-08 03:21:01,0.6769990098827796,0.9361254547520026,0.5498503387255818,0.8043171673509057,7.438983233393401,0.11476007013306636,0.20313914117185145
2016-10-08 03:22:03,0.714172795000952,0.9402878571050024,0.5491444800958101,0.8372585242817154,7.448835838301912,0.11656503958768714,0.20691164244528115
2016-10-08 03:23:04,0.7307396063497837,0.9446909424485305,0.5501410053864196,0.9130608812205963,7.458509688604245,0.11835186638600029,0.21063257317816186
2016-10-08 03:24:05,0.7857040097817029,0.9494542780070478,0.5584814882050344,0.7869958655325499,7.468133893634841,0.12014302075506078,0.21435693618543555
2016-10-08 03:25:06,0.8196431740918109,0.9542520905064047,0.5556059078921894,0.8932637761206766,7.47780504748713,0.12195605404107246,0.2181247936200419
2016-10-08 03:26:07,0.8435099518689635,0.9590561300883276,0.5591931002289109,0.8916879599184018,7.487553444966299,0.123797028686291,0.22195099189720197
2016-10-08 03:27:09,0.8881620042121334,0.9636950199952984,0.5653534592034879,0.7926365371576569,7.497391140579036,0.12566874017961122,0.22583948547374483
2016-10-08 03:28:11,0.9165738277412546,0.9679673397158595,0.5625123503536131,0.927611190750842,7.50721392669658,0.12755133979030153,0.22973717469516652
2016-10-08 03:29:12,0.9540582858851369,0.9721205402290938,0.568694978097703,0.8714650336739453,7.51692965029657,0.1294263618397113,0.23361370036692308
2016-10-08 03:30:13,0.9907113113051349,0.9763644075285157,0.5715945233958148,0.8173511073781174,7.526491521095769,0.13128460871338038,0.2374567666905384
2016-10-08 03:31:14,1.0198027402964127,0.9806589056047368,0.5720829440163429,0.9522786640535057,7.53620248644806,0.13318638498324203,0.24137987062577493
2016-10-08 03:32:16,1.063669371695752,0.9851251713273088,0.5792934620986053,0.8449642747971459,7.546049381379564,0.13512783408508028,0.24538531513655526
2016-10-08 03:33:18,1.0909705131533083,0.9895925150048612,0.579515353807105,0.8398691011316288,7.555957817551037,0.13709352999802843,0.24944124408981294
2016-10-08 03:34:19,1.1262511751535693,0.9938419126631026,0.5771007046077258,0.9599624155141172,7.565591856453078,0.1390162164714236,0.2534045360251898
2016-10-08 03:35:20,1.1611425520575982,0.998157307798882,0.5857388816112489,0.8294456049056174,7.575241121927232,0.14095268813589296,0.2573912301679914
2016-10-08 03:36:22,1.1847500640592439,1.0021292381507454,0.5833307011385866,0.8779700193775389,7.585075962551466,0.1429380301471332,0.2614641392440773
2016-10-08 03:37:24,1.225334098167381,1.0058211867070392,0.5863522753038777,0.9616071904610085,7.594872577758266,0.1449272710062089,0.26553077904956024
2016-10-08 03:38:27,1.251492436189861,1.0097377218150525,0.5935878405866867,0.8294673526225577,7.604843348061424,0.14696409717723202,0.2696980204035184
2016-10-08 03:39:28,1.2842202795388662,1.0139465877084424,0.591993602213134,0.8968826302402667,7.6145238600700695,0.1489533980342822,0.2737705475247886
2016-10-08 03:40:29,1.3130118348455069,1.0185152586275188,0.5916303755115393,0.9643213459335891,7.62425512751851,0.15096468951675626,0.27788312602116894
2016-10-08 03:41:31,1.34631968814005,1.0231704274248519,0.599973410401786,0.8285596798945252,7.634074582832753,0.15300599597767023,0.2820476322160912
2016-10-08 03:42:33,1.3785186356365737,1.0282030613558106,0.5981181838117369,0.9144471707139099,7.643914023066516,0.1550636829495437,0.28622756754975887
2016-10-08 03:43:34,1.4043884193890954,1.0334293171914468,0.6006609052433302,0.9681254996396291,7.653667178893093,0.15711602394016344,0.29039394629167714
2016-10-08 03:44:35,1.436694199276628,1.039218077438084,0.6076688085694256,0.8320826405541852,7.66327060581332,0.15914937457224804,0.29452180563237257
2016-10-08 03:45:37,1.4688875330380804,1.0467886485496383,0.6051671283804435,0.9343630811490105,7.673084985603524,0.1612402536130438,0.2987565986781247
2016-10-08 03:46:39,1.5016289001453644,1.0536226190462714,0.6079388092986449,0.9715038660393025,7.682910150894773,0.16334627303222293,0.30301378673328194
2016-10-08 03:47:41,1.5292289695830412,1.0602699929579975,0.6148167486236514,0.8408304251830228,7.692785119996219,0.16547533629010747,0.3073144548298733
2016-10-08 03:48:42,1.5578611525851644,1.0665149490120138,0.6118846477822992,0.9418219209654985,7.702388547016155,0.16755738886185192,0.3115132519854734
2016-10-08 03:49:44,1.5858859221527029,1.071852412151817,0.6128079327557701,0.9828012422164412,7.712363758390382,0.1697319083769831,0.31589227788148955
2016-10-08 03:50:45,1.6219148014280833,1.0771657168257267,0.6205073486006831,0.8480362325177286,7.721904692540754,0.17182305627160221,0.32009704525522215
2016-10-08 03:51:46,1.6501789889220682,1.0824684664383364,0.6185270415678443,0.9452311199207337,7.731659593088066,0.17397279984371056,0.3244037570085497
2016-10-08 03:52:47,1.683996232088381,1.088037204492105,0.6221244475354637,0.987284983394237,7.741282529212725,0.17610671917658438,0.3286772794010217
2016-10-08 03:53:48,1.7109904768849977,1.094089405879533,0.6287992146853478,0.8560712547120237,7.75092291254474,0.17825844225083598,0.3329870123264656
2016-10-08 03:54:49,1.7487056804438565,1.1000952990040085,0.6260219946050105,0.9520654619173479,7.760594859488168,0.18042999955371297,0.33733079913626174
2016-10-08 03:55:50,1.774829748713937,1.1058382291087443,0.6275068108461874,0.9987438793253138,7.7703354849932555,0.18263051154870252,0.3417259012774321
2016-10-08 03:56:51,1.8084551177409731,1.111483121043779,0.634826976955772,0.8693819340467521,7.780089116734341,0.1848482259371806,0.3461476915061297
2016-10-08 03:57:52,1.8379133650918975,1.1167138200475,0.6331944342889628,0.9451084097256564,7.789765028934038,0.1870643741230082,0.3505430837949748
2016-10-08 03:58:53,1.8707244923927986,1.1223193105440203,0.6378216290584957,1.0127761593700977,7.79930628026104,0.18926502538224202,0.35490396539028957
2016-10-08 03:59:54,1.900412016310768,1.1285278444896842,0.6445768251957099,0.8841877168521536,7.809073393953211,0.19153262512243407,0.3594035824971705
2016-10-08 04:00:56,1.9366200877662194,1.1353362452022722,0.6393798878571217,0.9295641209668883,7.814934300045606,0.19382009409659048,0.36394435867341146
2016-10-08 04:01:58,1.9671820272152558,1.142124343147648,0.6418892490740482,1.0326945361361601,7.820395420005731,0.1961284397232107,0.3684989389413459
2016-10-08 04:03:00,2.0001208328339533,1.1484034440706397,0.6493677442809426,0.9227650082537174,7.825884541689431,0.19846450085786604,0.37309562257590734
2016-10-08 04:04:02,2.028780858755286,1.1544551107802747,0.6516024405993057,0.901287793205953,7.831373575024728,0.20081593897481353,0.3777209326533867
2016-10-08 04:05:04,2.059849957203242,1.1601197851088263,0.6521573362952763,1.0333242256196056,7.836816056692645,0.20316344624129284,0.3823428001341619
2016-10-08 04:06:06,2.0941281530146405,1.1666654158211038,0.6565390945728411,0.9808262266878249,7.842365333365467,0.2055755125074168,0.3870911379824593
2016-10-08 04:07:07,2.1254013362596043,1.1730483493269743,0.6598456111007545,0.8867752209613788,7.8476946599985595,0.20791050843054565,0.39167605683369583
2016-10-08 04:08:09,2.160112998565845,1.1797730179904549,0.6588400195232034,1.004952997665911,7.853214521706545,0.2103452072998776,0.39644416915328545
2016-10-08 04:09:10,2.193328112722667,1.18601475292509,0.6625899239485731,1.0254975047105122,7.8585558616677815,0.21271711633349039,0.4010817431297347
2016-10-08 04:10:12,2.2284116485484455,1.1925109230594853,0.6685077645969686,0.9070809219390337,7.864098778366216,0.21519651012158986,0.40592288838879675
2016-10-08 04:11:13,2.2622159917769578,1.1987271446882852,0.6674534201461282,0.9625304412055207,7.869449481703288,0.21760640591124705,0.4106219964778978
2016-10-08 04:12:15,2.2970057611961945,1.2054359686278087,0.6694707706050211,1.062871757722118,7.874936924989458,0.2200945752506701,0.4154686344277523
2016-10-08 04:13:16,2.3311921586557505,1.2125702492153851,0.6759291768774712,0.9578564241392706,7.880348931678297,0.22256735254760965,0.4202795425451913
2016-10-08 04:14:17,2.365392168381365,1.2201413525388602,0.6775217134332917,0.9239739384826026,7.885740445036122,0.22504862844408952,0.4251040603031317
2016-10-08 04:15:18,2.3991657799870976,1.2280502376433629,0.6775968837359447,1.0535228419109424,7.891129661668659,0.22754673718330987,0.4299577722232252
2016-10-08 04:16:19,2.4339611963756633,1.2360603444653617,0.6825959553114791,1.0208778152003102,7.896510839984809,0.23005909333327842,0.4348364108667708
2016-10-08 04:17:20,2.4674119535327623,1.2445746274149458,0.6871674844890219,0.92005644989714,7.90189034001449,0.23258999070232672,0.43974556604849663
2016-10-08 04:18:21,2.5019243710917562,1.2542480651642105,0.6863030343994081,1.0104392897349177,7.907261625030979,0.23513634402934214,0.44467752378254466
2016-10-08 04:19:23,2.5334922080767392,1.2653675745558668,0.68923776578001,1.0746724672324568,7.9127741549876776,0.2377693855284101,0.4497733079817421
2016-10-08 04:20:25,2.5671988113928146,1.2771488533798845,0.6963425725080308,0.9744666329302257,7.918219640001513,0.24039258000385305,0.4548446218344977
2016-10-08 04:21:26,2.5961854872449983,1.2896139254603418,0.6968609364410518,0.9479295099252991,7.9236313816451425,0.2430220501246233,0.45992179723785476
2016-10-08 04:22:27,2.62781911689489,1.302554552494844,0.6973456465309995,1.0678958782904644,7.929024220006887,0.24566390642699965,0.46501887043357665
2016-10-08 04:23:28,2.653609059046304,1.3165877898250846,0.7027326299923919,1.0535263605854492,7.934390823335457,0.24831477614427128,0.4701341341297849
2016-10-08 04:24:29,2.6814687728498203,1.3301174199593453,0.7077279386921569,0.9520966170683736,7.939726951684951,0.25097150461676854,0.47526701564406787
2016-10-08 04:25:31,2.708808098533889,1.3356140756653028,0.7077737028854822,1.005649770955125,7.945198671676428,0.2537202918835598,0.48057896094348157
2016-10-08 04:26:32,2.740679215328913,1.3450010740672198,0.7105372919679029,1.0979648061472864,7.950638414988103,0.2564811113408917,0.485915957225282
2016-10-08 04:27:33,2.772909763290974,1.3556851060397024,0.717485865643467,1.032709468280195,7.95605580998549,0.2592521679990345,0.4912989534239679
2016-10-08 04:28:34,2.8081677886223577,1.3675526768451536,0.7198548056680414,0.9646649379846408,7.961446263329074,0.26202683141149774,0.4967234576544616
2016-10-08 04:29:35,2.845042088306676,1.3716523018594753,0.722524435367167,1.0463866060406062,7.966804475003178,0.26480387648507675,0.5021824665681853
2016-10-08 04:30:37,2.878682041416099,1.3819841945988798,0.725999245492113,1.105823281447536,7.972294744993992,0.2676717620413034,0.5078591542526469
2016-10-08 04:31:39,2.9131952034724806,1.3931290757082113,0.7309353141810306,1.0294577024656428,7.977755600019968,0.27054914128323365,0.5135676771578226
2016-10-08 04:32:41,2.95801978264108,1.4031153551868667,0.7329253057143397,0.984579105302531,7.983189336639807,0.2734373106865193,0.5192951956415861
2016-10-08 04:33:42,2.992185681879633,1.418597431051559,0.7343667499344552,1.0607451875411398,7.988603021670644,0.2763412688418637,0.5250509671538099
2016-10-08 04:34:43,3.023294237477116,1.434866832110926,0.7376594917772298,1.108682483185409,7.993984641673278,0.2792579261545466,0.5308220179315889
2016-10-08 04:35:45,3.0643689377993963,1.4571277465810908,0.7419853816327368,1.0473902006770688,7.999484628322477,0.28226787490295113,0.5367669339477736
2016-10-08 04:36:47,3.0930986184791522,1.4680623715018455,0.7447851819179725,1.0045283611087323,8.004945130010373,0.28528345128174504,0.5427210572566765
2016-10-08 04:37:48,3.1233321169062904,1.4857465277190824,0.7468526528501778,1.0634947227351166,8.010367736675036,0.288303449422325,0.5487016815556549
2016-10-08 04:38:49,3.1549925152233174,1.5000096055498817,0.7507130434847606,1.1135677779154052,8.015760751678055,0.2913318128195287,0.5547396770421948
2016-10-08 04:39:50,3.175065565792335,1.5182343995603218,0.7553898427219004,1.0751188001470138,8.021115518319757,0.2943632249687598,0.560851386492017
2016-10-08 04:40:52,3.2132257725824216,1.5313265575624468,0.7589093020002855,1.0334844616056285,8.026585206686683,0.29748484100976935,0.5672460867710942
2016-10-08 04:41:53,3.2340751095642846,1.5462996857710263,0.7613586507936072,1.0628653841054345,8.031998891661992,0.30060022786726803,0.573741162831028
2016-10-08 04:42:54,3.2627511381137717,1.5629640991317828,0.7650296517605145,1.1124225076318979,8.037367880008723,0.3037190671927128,0.5803421918763944
2016-10-08 04:43:56,3.29119129346479,1.5793249329897363,0.769398254429396,1.1045333945563334,8.042839335010523,0.3069261622228723,0.5872249652434565
2016-10-08 04:44:57,3.31157249621762,1.5970021544741315,0.7732186525958089,1.0736409080816425,8.04825637666983,0.31013051279584897,0.5941836024749971
2016-10-08 04:45:58,3.338411115733793,1.6158994655209964,0.7764783807026454,1.0706610522746272,8.053618033320804,0.31333211423644314,0.6012060811388039
2016-10-08 04:47:00,3.3578688853007463,1.6369665685027908,0.7797685096812628,1.1028869153924585,8.059076591677023,0.316622840741177,0.6085038100349587
2016-10-08 04:48:01,3.3870557965299755,1.65614010630749,0.7837948686561955,1.1242773669242463,8.06448214998754,0.3199169286677711,0.6159121349279906
2016-10-08 04:49:02,3.4140501426341396,1.67481418394917,0.7879005873963669,1.1127500425578485,8.069832588334936,0.323210494930419,0.6234655114366524
2016-10-08 04:50:03,3.431480488428879,1.6941239570374353,0.7920709125050951,1.0962432565648625,8.075284521671561,0.32660125983016197,0.6314493615144459
2016-10-08 04:51:04,3.4636505231321184,1.7105092390875956,0.7956742931560218,1.1043846358411287,8.080686899994886,0.32999485527908123,0.6397402085960358
2016-10-08 04:52:05,3.476399325739224,1.7289671090481988,0.7996648044797205,1.1233398807096233,8.08602346997533,0.3333767007411957,0.6484004090705362
2016-10-08 04:53:06,3.497982090107665,1.7476708357825759,0.8037942054870264,1.1362108699383473,8.091447489992314,0.33684668404797713,0.6577204524579179
2016-10-08 04:54:07,3.528428962237961,1.7637023071899676,0.8080048162949887,1.1338990377561144,8.096832819961497,0.3403244695190867,0.6674487637661457
2016-10-08 04:55:08,3.553098762481873,1.7743802140969902,0.8121248582278104,1.1263163184978242,8.102171951656908,0.3438053553673166,0.6774826110625951
2016-10-08 04:56:09,3.5770288835095227,1.7884872875018072,0.816174521295933,1.127873095938937,8.107609486647227,0.34738747651986956,0.688054948154726
2016-10-08 04:57:10,3.5945690782629134,1.7954167132895988,0.8202764059336941,1.140748081261174,8.113004444981925,0.35097936349976633,0.6988972746352835
2016-10-08 04:58:11,3.6249254217068914,1.8087441158378854,0.8246115969173712,1.1543372481827188,8.11836371667027,0.35458398905999955,0.7100104590242482
